 39 0 45 75 76 
 39 1 64 27 62 
 39 2 83 42 23 
 39 3 26 11 41 
 39 4 33 28 30 
 39 5 90 68 89 
 39 6 8 37 97 
 39 7 19 89 22 
 39 8 14 94 99 
 39 9 94 67 54 
 39 10 48 66 65 
 39 11 32 84 23 
 39 12 56 52 1 
 39 13 78 34 37 
 39 14 58 1 33 
 39 15 96 72 6 
 39 16 24 41 53 
 39 17 82 7 98 
 39 18 1 38 15 
 39 19 20 62 53 
 39 20 28 36 82 
 39 21 24 76 81 
 39 22 52 20 39 
 39 23 24 54 82 
 39 24 87 69 0 
 39 25 41 11 22 
 39 26 19 23 94 
 39 27 90 58 94 
 39 28 6 32 18 
 39 29 44 46 17 
 39 30 17 64 6 
 39 31 64 7 42 
 39 32 94 63 95 
 39 33 17 76 66 
 39 34 68 67 97 
 39 35 15 66 69 
 39 36 61 36 90 
 39 37 58 88 43 
 39 38 11 17 7 
 39 39 6 65 2 
 39 40 11 77 10 
 39 41 64 2 0 
 39 42 5 33 70 
 39 43 12 62 23 
 39 44 44 44 31 
 39 45 80 28 24 
 39 46 19 80 84 
 39 47 74 19 49 
 39 48 63 38 26 
 39 49 0 3 85 
 39 50 7 43 11 
 39 51 67 74 43 
 39 52 91 88 56 
 39 53 96 74 64 
 39 54 3 76 32 
 39 55 61 4 42 
 39 56 32 52 3 
 39 57 62 33 14 
 39 58 41 95 92 
 39 59 69 66 23 
 39 60 43 68 7 
 39 61 38 92 16 
 39 62 80 33 49 
 39 63 52 72 75 
 39 64 27 68 54 
 39 65 76 34 52 
 39 66 0 3 88 
 39 67 46 11 14 
 39 68 94 30 75 
 39 69 51 69 83 
 39 70 72 10 66 
 39 71 64 44 62 
 39 72 55 41 58 
 39 73 69 25 15 
 39 74 12 9 0 
 39 75 25 6 91 
 39 76 82 89 69 
 39 77 30 55 4 
 39 78 24 98 24 
 39 79 19 92 23 
 39 80 83 64 81 
 39 81 43 2 0 
 39 82 63 30 20 
 39 83 28 90 68 
 39 84 10 25 5 
 39 85 39 94 82 
 39 86 52 33 78 
 39 87 68 85 90 
 39 88 85 84 53 
 39 89 21 94 29 
 39 90 63 33 2 
 39 91 30 42 42 
 39 92 93 74 59 
 39 93 50 88 6 
 39 94 12 97 70 
 39 95 8 37 68 
 39 96 67 59 90 
 39 97 91 54 83 
 39 98 80 80 64 
 39 99 72 56 72 
