 19 0 47 75 76 
 19 1 64 27 62 
 19 2 85 42 23 
 19 3 26 11 41 
 19 4 33 30 30 
 19 5 90 68 89 
 19 6 10 39 97 
 19 7 19 89 22 
 19 8 14 94 99 
 19 9 94 67 54 
 19 10 50 66 65 
 19 11 34 84 23 
 19 12 56 52 1 
 19 13 78 34 37 
 19 14 56 1 33 
 19 15 96 72 6 
 19 16 24 43 53 
 19 17 84 9 98 
 19 18 3 40 15 
 19 19 22 64 53 
 19 20 28 38 82 
 19 21 26 76 81 
 19 22 50 20 39 
 19 23 26 56 82 
 19 24 87 69 0 
 19 25 39 11 22 
 19 26 19 23 94 
 19 27 90 58 94 
 19 28 8 34 18 
 19 29 44 46 17 
 19 30 17 66 6 
 19 31 64 9 42 
 19 32 94 63 95 
 19 33 17 76 66 
 19 34 70 67 97 
 19 35 15 68 69 
 19 36 59 36 90 
 19 37 60 88 43 
 19 38 13 17 7 
 19 39 6 67 2 
 19 40 11 77 10 
 19 41 64 4 0 
 19 42 7 35 70 
 19 43 12 64 23 
 19 44 44 44 31 
 19 45 82 28 24 
 19 46 19 80 84 
 19 47 74 21 49 
 19 48 63 38 26 
 19 49 0 3 85 
 19 50 9 45 11 
 19 51 69 74 43 
 19 52 91 90 56 
 19 53 96 74 64 
 19 54 3 76 32 
 19 55 59 4 42 
 19 56 34 54 3 
 19 57 60 33 14 
 19 58 43 95 92 
 19 59 71 66 23 
 19 60 45 68 7 
 19 61 40 92 16 
 19 62 80 33 49 
 19 63 54 72 75 
 19 64 29 70 54 
 19 65 76 34 52 
 19 66 2 3 88 
 19 67 44 11 14 
 19 68 96 30 75 
 19 69 53 69 83 
 19 70 72 12 66 
 19 71 64 44 62 
 19 72 55 41 58 
 19 73 69 25 15 
 19 74 14 9 0 
 19 75 25 6 91 
 19 76 82 91 69 
 19 77 32 57 4 
 19 78 25 98 24 
 19 79 21 92 23 
 19 80 83 64 81 
 19 81 41 2 0 
 19 82 62 30 20 
 19 83 30 90 68 
 19 84 12 27 5 
 19 85 41 94 82 
 19 86 50 33 78 
 19 87 70 87 90 
 19 88 85 86 53 
 19 89 23 94 29 
 19 90 62 33 2 
 19 91 30 44 42 
 19 92 93 74 59 
 19 93 52 88 6 
 19 94 12 97 70 
 19 95 10 39 68 
 19 96 69 59 90 
 19 97 91 54 83 
 19 98 80 82 64 
 19 99 74 56 72 
