 7 0 41 75 76 
 7 1 64 27 62 
 7 2 80 42 23 
 7 3 26 11 41 
 7 4 33 24 30 
 7 5 90 68 89 
 7 6 4 33 97 
 7 7 19 89 22 
 7 8 14 94 99 
 7 9 94 67 54 
 7 10 44 66 65 
 7 11 28 84 23 
 7 12 56 52 1 
 7 13 78 34 37 
 7 14 62 1 33 
 7 15 96 72 6 
 7 16 24 37 53 
 7 17 80 3 98 
 7 18 1 36 15 
 7 19 19 58 53 
 7 20 28 32 82 
 7 21 20 76 81 
 7 22 56 20 39 
 7 23 21 50 82 
 7 24 87 69 0 
 7 25 45 11 22 
 7 26 19 23 94 
 7 27 90 58 94 
 7 28 2 28 18 
 7 29 44 46 17 
 7 30 17 60 6 
 7 31 64 3 42 
 7 32 94 63 95 
 7 33 17 76 66 
 7 34 64 67 97 
 7 35 15 62 69 
 7 36 63 36 90 
 7 37 54 88 43 
 7 38 7 17 7 
 7 39 6 61 2 
 7 40 11 77 10 
 7 41 64 2 0 
 7 42 1 29 70 
 7 43 12 58 23 
 7 44 44 44 31 
 7 45 80 28 24 
 7 46 19 80 84 
 7 47 74 15 49 
 7 48 63 38 26 
 7 49 0 3 85 
 7 50 3 39 11 
 7 51 63 74 43 
 7 52 91 84 56 
 7 53 96 74 64 
 7 54 3 76 32 
 7 55 63 1 42 
 7 56 31 48 3 
 7 57 63 33 14 
 7 58 37 95 92 
 7 59 65 66 23 
 7 60 39 68 7 
 7 61 34 92 16 
 7 62 80 33 49 
 7 63 48 72 75 
 7 64 23 64 54 
 7 65 76 34 52 
 7 66 0 3 88 
 7 67 50 11 14 
 7 68 90 30 75 
 7 69 47 69 83 
 7 70 72 6 66 
 7 71 64 44 62 
 7 72 55 41 58 
 7 73 69 25 15 
 7 74 8 9 0 
 7 75 25 6 91 
 7 76 82 85 69 
 7 77 26 51 4 
 7 78 22 98 24 
 7 79 19 92 23 
 7 80 83 64 81 
 7 81 47 2 0 
 7 82 63 30 20 
 7 83 24 90 68 
 7 84 6 23 5 
 7 85 35 94 82 
 7 86 56 33 78 
 7 87 64 81 90 
 7 88 85 80 53 
 7 89 19 94 29 
 7 90 63 33 2 
 7 91 30 38 42 
 7 92 93 74 59 
 7 93 46 88 6 
 7 94 12 97 70 
 7 95 4 33 68 
 7 96 63 59 90 
 7 97 91 54 83 
 7 98 80 76 64 
 7 99 68 56 72 
