 8 0 40 75 76 
 8 1 64 27 62 
 8 2 80 42 23 
 8 3 26 11 41 
 8 4 33 23 30 
 8 5 90 68 89 
 8 6 3 32 97 
 8 7 19 89 22 
 8 8 14 94 99 
 8 9 94 67 54 
 8 10 43 66 65 
 8 11 27 84 23 
 8 12 56 52 1 
 8 13 78 34 37 
 8 14 63 0 33 
 8 15 96 72 6 
 8 16 24 36 53 
 8 17 80 2 98 
 8 18 0 35 15 
 8 19 19 57 53 
 8 20 28 31 82 
 8 21 19 76 81 
 8 22 57 20 39 
 8 23 21 49 82 
 8 24 87 69 0 
 8 25 46 11 22 
 8 26 19 23 94 
 8 27 90 58 94 
 8 28 1 27 18 
 8 29 44 46 17 
 8 30 17 59 6 
 8 31 64 2 42 
 8 32 94 63 95 
 8 33 17 76 66 
 8 34 63 67 97 
 8 35 15 61 69 
 8 36 63 36 90 
 8 37 53 88 43 
 8 38 6 17 7 
 8 39 6 60 2 
 8 40 11 77 10 
 8 41 64 1 0 
 8 42 0 28 70 
 8 43 12 57 23 
 8 44 44 44 31 
 8 45 80 28 24 
 8 46 19 80 84 
 8 47 74 14 49 
 8 48 63 38 26 
 8 49 1 3 85 
 8 50 2 38 11 
 8 51 62 74 43 
 8 52 91 83 56 
 8 53 96 74 64 
 8 54 3 76 32 
 8 55 63 0 42 
 8 56 31 48 3 
 8 57 63 33 14 
 8 58 36 95 92 
 8 59 64 66 23 
 8 60 38 68 7 
 8 61 33 92 16 
 8 62 80 33 49 
 8 63 47 72 75 
 8 64 22 63 54 
 8 65 76 34 52 
 8 66 1 3 88 
 8 67 51 11 14 
 8 68 89 30 75 
 8 69 46 69 83 
 8 70 72 5 66 
 8 71 64 44 62 
 8 72 55 41 58 
 8 73 69 25 15 
 8 74 7 9 0 
 8 75 25 6 91 
 8 76 82 84 69 
 8 77 26 50 4 
 8 78 21 99 24 
 8 79 19 92 23 
 8 80 83 64 81 
 8 81 48 2 0 
 8 82 63 30 20 
 8 83 23 90 68 
 8 84 5 23 5 
 8 85 34 94 82 
 8 86 57 33 78 
 8 87 63 80 90 
 8 88 85 79 53 
 8 89 19 94 29 
 8 90 63 33 2 
 8 91 30 37 42 
 8 92 93 74 59 
 8 93 45 88 6 
 8 94 12 97 70 
 8 95 3 32 68 
 8 96 62 59 90 
 8 97 91 54 83 
 8 98 80 75 64 
 8 99 67 56 72 
