 4 0 44 75 76 
 4 1 64 27 62 
 4 2 82 42 23 
 4 3 26 11 41 
 4 4 33 27 30 
 4 5 90 68 89 
 4 6 7 36 97 
 4 7 19 89 22 
 4 8 14 94 99 
 4 9 94 67 54 
 4 10 47 66 65 
 4 11 31 84 23 
 4 12 56 52 1 
 4 13 78 34 37 
 4 14 59 1 33 
 4 15 96 72 6 
 4 16 24 40 53 
 4 17 81 6 98 
 4 18 0 37 15 
 4 19 19 61 53 
 4 20 28 35 82 
 4 21 23 76 81 
 4 22 53 20 39 
 4 23 23 53 82 
 4 24 87 69 0 
 4 25 42 11 22 
 4 26 19 23 94 
 4 27 90 58 94 
 4 28 5 31 18 
 4 29 44 46 17 
 4 30 17 63 6 
 4 31 64 6 42 
 4 32 94 63 95 
 4 33 17 76 66 
 4 34 67 67 97 
 4 35 15 65 69 
 4 36 62 36 90 
 4 37 57 88 43 
 4 38 10 17 7 
 4 39 6 64 2 
 4 40 11 77 10 
 4 41 64 1 0 
 4 42 4 32 70 
 4 43 12 61 23 
 4 44 44 44 31 
 4 45 80 28 24 
 4 46 19 80 84 
 4 47 74 18 49 
 4 48 63 38 26 
 4 49 1 3 85 
 4 50 6 42 11 
 4 51 66 74 43 
 4 52 91 87 56 
 4 53 96 74 64 
 4 54 3 76 32 
 4 55 62 4 42 
 4 56 31 51 3 
 4 57 63 33 14 
 4 58 40 95 92 
 4 59 68 66 23 
 4 60 42 68 7 
 4 61 37 92 16 
 4 62 80 33 49 
 4 63 51 72 75 
 4 64 26 67 54 
 4 65 76 34 52 
 4 66 1 3 88 
 4 67 47 11 14 
 4 68 93 30 75 
 4 69 50 69 83 
 4 70 72 9 66 
 4 71 64 44 62 
 4 72 55 41 58 
 4 73 69 25 15 
 4 74 11 9 0 
 4 75 25 6 91 
 4 76 82 88 69 
 4 77 29 54 4 
 4 78 23 99 24 
 4 79 19 92 23 
 4 80 83 64 81 
 4 81 44 2 0 
 4 82 63 30 20 
 4 83 27 90 68 
 4 84 9 24 5 
 4 85 38 94 82 
 4 86 53 33 78 
 4 87 67 84 90 
 4 88 85 83 53 
 4 89 20 94 29 
 4 90 63 33 2 
 4 91 30 41 42 
 4 92 93 74 59 
 4 93 49 88 6 
 4 94 12 97 70 
 4 95 7 36 68 
 4 96 66 59 90 
 4 97 91 54 83 
 4 98 80 79 64 
 4 99 71 56 72 
