 6 0 42 75 76 
 6 1 64 27 62 
 6 2 80 42 23 
 6 3 26 11 41 
 6 4 33 25 30 
 6 5 90 68 89 
 6 6 5 34 97 
 6 7 19 89 22 
 6 8 14 94 99 
 6 9 94 67 54 
 6 10 45 66 65 
 6 11 29 84 23 
 6 12 56 52 1 
 6 13 78 34 37 
 6 14 61 1 33 
 6 15 96 72 6 
 6 16 24 38 53 
 6 17 80 4 98 
 6 18 0 36 15 
 6 19 19 59 53 
 6 20 28 33 82 
 6 21 21 76 81 
 6 22 55 20 39 
 6 23 21 51 82 
 6 24 87 69 0 
 6 25 44 11 22 
 6 26 19 23 94 
 6 27 90 58 94 
 6 28 3 29 18 
 6 29 44 46 17 
 6 30 17 61 6 
 6 31 64 4 42 
 6 32 94 63 95 
 6 33 17 76 66 
 6 34 65 67 97 
 6 35 15 63 69 
 6 36 63 36 90 
 6 37 55 88 43 
 6 38 8 17 7 
 6 39 6 62 2 
 6 40 11 77 10 
 6 41 64 1 0 
 6 42 2 30 70 
 6 43 12 59 23 
 6 44 44 44 31 
 6 45 80 28 24 
 6 46 19 80 84 
 6 47 74 16 49 
 6 48 63 38 26 
 6 49 1 3 85 
 6 50 4 40 11 
 6 51 64 74 43 
 6 52 91 85 56 
 6 53 96 74 64 
 6 54 3 76 32 
 6 55 63 2 42 
 6 56 31 49 3 
 6 57 63 33 14 
 6 58 38 95 92 
 6 59 66 66 23 
 6 60 40 68 7 
 6 61 35 92 16 
 6 62 80 33 49 
 6 63 49 72 75 
 6 64 24 65 54 
 6 65 76 34 52 
 6 66 1 3 88 
 6 67 49 11 14 
 6 68 91 30 75 
 6 69 48 69 83 
 6 70 72 7 66 
 6 71 64 44 62 
 6 72 55 41 58 
 6 73 69 25 15 
 6 74 9 9 0 
 6 75 25 6 91 
 6 76 82 86 69 
 6 77 27 52 4 
 6 78 22 99 24 
 6 79 19 92 23 
 6 80 83 64 81 
 6 81 46 2 0 
 6 82 63 30 20 
 6 83 25 90 68 
 6 84 7 23 5 
 6 85 36 94 82 
 6 86 55 33 78 
 6 87 65 82 90 
 6 88 85 81 53 
 6 89 19 94 29 
 6 90 63 33 2 
 6 91 30 39 42 
 6 92 93 74 59 
 6 93 47 88 6 
 6 94 12 97 70 
 6 95 5 34 68 
 6 96 64 59 90 
 6 97 91 54 83 
 6 98 80 77 64 
 6 99 69 56 72 
