 3 0 45 75 76 
 3 1 64 27 62 
 3 2 83 42 23 
 3 3 26 11 41 
 3 4 33 28 30 
 3 5 90 68 89 
 3 6 8 37 97 
 3 7 19 89 22 
 3 8 14 94 99 
 3 9 94 67 54 
 3 10 48 66 65 
 3 11 32 84 23 
 3 12 56 52 1 
 3 13 78 34 37 
 3 14 58 1 33 
 3 15 96 72 6 
 3 16 24 41 53 
 3 17 82 7 98 
 3 18 1 38 15 
 3 19 20 62 53 
 3 20 28 36 82 
 3 21 24 76 81 
 3 22 52 20 39 
 3 23 24 54 82 
 3 24 87 69 0 
 3 25 41 11 22 
 3 26 19 23 94 
 3 27 90 58 94 
 3 28 6 32 18 
 3 29 44 46 17 
 3 30 17 64 6 
 3 31 64 7 42 
 3 32 94 63 95 
 3 33 17 76 66 
 3 34 68 67 97 
 3 35 15 66 69 
 3 36 61 36 90 
 3 37 58 88 43 
 3 38 11 17 7 
 3 39 6 65 2 
 3 40 11 77 10 
 3 41 64 2 0 
 3 42 5 33 70 
 3 43 12 62 23 
 3 44 44 44 31 
 3 45 80 28 24 
 3 46 19 80 84 
 3 47 74 19 49 
 3 48 63 38 26 
 3 49 0 3 85 
 3 50 7 43 11 
 3 51 67 74 43 
 3 52 91 88 56 
 3 53 96 74 64 
 3 54 3 76 32 
 3 55 61 4 42 
 3 56 32 52 3 
 3 57 62 33 14 
 3 58 41 95 92 
 3 59 69 66 23 
 3 60 43 68 7 
 3 61 38 92 16 
 3 62 80 33 49 
 3 63 52 72 75 
 3 64 27 68 54 
 3 65 76 34 52 
 3 66 0 3 88 
 3 67 46 11 14 
 3 68 94 30 75 
 3 69 51 69 83 
 3 70 72 10 66 
 3 71 64 44 62 
 3 72 55 41 58 
 3 73 69 25 15 
 3 74 12 9 0 
 3 75 25 6 91 
 3 76 82 89 69 
 3 77 30 55 4 
 3 78 24 98 24 
 3 79 19 92 23 
 3 80 83 64 81 
 3 81 43 2 0 
 3 82 63 30 20 
 3 83 28 90 68 
 3 84 10 25 5 
 3 85 39 94 82 
 3 86 52 33 78 
 3 87 68 85 90 
 3 88 85 84 53 
 3 89 21 94 29 
 3 90 63 33 2 
 3 91 30 42 42 
 3 92 93 74 59 
 3 93 50 88 6 
 3 94 12 97 70 
 3 95 8 37 68 
 3 96 67 59 90 
 3 97 91 54 83 
 3 98 80 80 64 
 3 99 72 56 72 
